0.259921,-1.2881,-0.233054,0.391587,0.40739,0.392545,1.16456,-0.469294,-1.19034,-0.716503,0.296916,0.635307,-0.147544,-0.179729,-0.533099,-0.331511,0.542128,-0.0196486,0.12798,-0.549478,0.696709,-0.923952,0.473346,1.33848,-0.435915,0.916449,-0.637792,1.65656,-0.965556,-0.665406
0.85167,-1.35846,0.601713,0.316791,-0.0923328,-0.0257453,0.0841324,-0.225957,-0.355147,0.0818719,-0.164413,0.656673,0.833328,0.153269,-0.543764,0.129954,0.000535297,-0.696717,1.08648,-0.204679,-0.0703354,0.188978,0.726071,0.688092,0.589997,0.225029,-0.317766,1.40268,-0.996151,-0.450506
0.146193,-1.02297,0.171058,0.370983,-0.216562,-1.63,-0.516014,-0.0170532,-2.28776,0.0227264,0.0206829,0.5502,-1.99521,-0.863744,-1.68069,-0.572758,1.18845,2.20748,0.462278,-1.16795,-0.294956,1.53556,1.01899,-0.0460679,2.03184,1.07048,0.0446904,1.0058,-1.46996,-0.925215
1.47225,-0.750041,0.705051,0.555246,0.119309,-0.982013,0.404466,-0.402618,-0.816839,0.699798,0.309883,0.910256,-0.218533,0.408676,-0.841341,-0.54577,-0.155469,-0.679548,0.714066,0.0801089,-0.170623,1.00193,0.432959,-0.227277,0.954206,-0.356648,0.012416,0.77272,-1.2936,-0.976832
1.22603,-0.983771,-0.121475,-0.388276,-0.0877271,0.520645,-0.0248681,1.05619,-0.94132,1.55749,-0.244367,1.55682,0.86749,-0.567449,-0.0927428,-0.110432,0.82812,-2.55122,0.539667,-0.352194,0.269573,-1.4014,0.668688,1.17442,1.23877,0.822116,0.381177,1.47822,-1.16103,-0.931698
-0.0467125,-1.2064,-0.707285,-0.308988,1.23999,-0.352355,-0.215293,1.39818,-1.66889,0.333055,0.0749824,0.631939,0.322679,-0.590974,-2.4389,-1.57827,-0.0728456,-0.828678,1.36851,0.278141,0.514245,-0.159542,1.26196,1.72297,0.824212,0.160752,0.133693,0.512562,-3.16754,-0.949296
1.37317,-1.27374,0.0266833,0.75309,0.607912,0.378061,-0.358489,-1.20463,-0.0887084,-0.340385,-1.1649,1.07287,0.762286,-0.126288,-0.988026,0.33912,0.430816,-1.13792,0.885747,0.0405455,-0.00822068,-0.408602,0.381376,1.13319,0.0115964,1.01891,0.712994,1.55486,0.354248,0.0567481
1.40583,-1.04838,0.659926,-0.1616,0.480536,-1.11705,-0.26635,-0.0536165,-1.12432,0.0616725,0.303881,0.541081,-0.178974,-0.690584,-1.33221,0.517598,0.445188,0.649149,0.187734,-0.750159,-0.768821,1.14771,0.525778,0.795708,0.642276,1.29713,-0.43146,1.80833,-1.13923,-0.9469
0.275959,-3.09014,-0.917127,-1.23261,1.67143,-1.31841,-0.106078,-0.147737,-0.192052,0.113406,-1.596,0.617568,-2.5978,0.393681,-0.62077,0.58247,-0.732079,-0.681276,3.66008,-1.03182,1.66455,-1.35375,1.61668,-0.381188,-0.668565,2.35052,-1.41753,2.34834,-2.12293,-0.715074
0.637124,-1.05959,-0.0234623,0.234638,-0.0895809,-0.00877229,0.59764,-0.501149,-0.815672,-0.421798,-0.0534715,1.2656,-0.406876,-0.170601,-0.568144,-0.309345,0.274576,-0.490213,-1.1142,-0.99816,-0.115787,-0.54358,-0.128814,0.374724,0.212079,0.800014,-0.664038,0.248662,-1.19744,-1.03493
0.739087,-0.941712,0.00145116,-0.0388569,0.238781,0.255187,0.441592,-0.0782004,-0.816277,0.654188,-0.276088,0.943545,0.34738,-0.634979,-0.450938,0.400197,0.812508,-0.825716,0.623594,0.132348,-0.117584,0.102779,0.95619,0.492031,0.868911,1.24471,-0.119226,1.40007,-1.03934,-0.316975
