1.58919,-0.0947942,-0.750014,-0.206152,1.81266,1.44007,0.351919,1.27755,-0.463017,1.01289,0.408501,-0.2303,-0.389196,-0.141795,1.35017,-1.70637,-0.742046,-0.0849712,-0.14101,0.30133,-0.777099,-1.34188,0.350479,2.27625,-0.516514,-0.199071,-0.180087,-1.16205,1.55246,0.837956
0.480567,-0.305427,-0.707987,0.328674,1.02995,0.553712,-0.148403,-0.506708,0.159781,0.357496,-1.00072,0.142516,0.0645177,-0.109665,0.309146,-1.07728,-1.44842,-0.345457,-0.799597,-0.427494,-0.833202,-0.516752,0.504294,1.02169,-0.606646,-0.304691,0.296015,-0.161424,-0.490195,0.426929
0.593293,1.01383,-2.1086,1.60567,0.231663,0.297495,-0.0120111,-1.10844,-0.0476352,2.90575,-0.155749,-1.32501,-0.522884,-0.349365,1.43684,-2.203,-2.98488,-0.924994,-2.83907,-1.98485,0.403314,-1.98914,2.29219,3.24319,-2.33654,-0.720766,-0.268734,1.35761,-0.349801,0.212805
0.430635,-1.02032,-1.65827,-0.61819,1.06261,2.87643,-0.725938,-0.285126,-1.01732,0.131328,-1.39104,1.06808,0.119414,-0.0995063,1.74638,-1.59966,-2.1201,-1.08169,-1.00233,-0.285315,-0.598361,-1.81092,-0.548397,0.392163,-0.70997,-0.394796,0.432019,-2.3815,0.0168164,2.20663
1.6359,-0.362292,-0.122236,-0.896346,0.42024,-0.275555,-0.166496,0.400798,0.347824,1.81963,-0.570841,0.635198,-0.573999,-0.299447,1.62808,-1.08284,-2.18698,0.498725,-1.65278,-1.19149,-0.143672,-0.653198,-0.325021,2.00956,-1.55736,-0.14448,-0.823185,0.230041,0.243514,-0.30602
-0.371367,-2.57888,-0.691669,0.289094,1.27416,0.760064,-0.877061,0.160659,0.0809776,-1.22435,0.532186,-0.150717,0.69582,-1.4238,1.42767,-2.28184,-1.40485,-1.14195,-1.57478,-1.15499,-1.24795,-1.52209,0.656182,0.297632,0.0956608,-0.144092,-0.412526,-1.71198,0.163784,0.0364181
0.423041,-0.300476,-1.88433,0.889564,0.562609,-0.113799,-0.4815,-2.08345,-1.08829,1.56209,-0.29653,-0.206639,-2.15346,-1.05614,1.20258,-1.14424,-0.645137,0.350389,-1.41243,0.0365346,-0.0244732,-0.552729,0.22761,1.64981,-1.41519,1.23909,0.516897,-1.3969,0.080483,0.63645
1.24481,-0.835875,-0.488915,-0.157604,1.93003,0.652005,-1.03707,-0.391967,-0.633777,-0.428197,-1.55042,-0.667679,-1.19686,-1.70925,1.7684,-0.673063,-2.4051,-0.730628,-2.16419,-0.246473,-0.0667754,0.279815,0.106348,1.54135,-1.57719,-0.13852,-0.291591,-0.449896,-0.208598,1.70561
0.926176,-0.250647,-0.0145674,0.0275415,0.991722,0.511114,0.0277339,0.046674,-0.517797,-0.235736,0.143603,-0.576547,-0.0924096,-0.0650943,0.701821,-1.01605,-0.4901,-0.830271,-1.41067,-0.406888,-0.606575,-0.916714,0.600661,1.14695,-1.33617,0.0791168,0.143606,-0.520127,0.146458,0.102781
0.379566,-1.83248,1.27008,1.25356,0.415503,2.17572,-0.339788,-2.15079,0.55141,-0.813802,0.550394,0.325856,-0.658265,-0.290422,1.21676,-3.24483,-1.90141,-2.1995,-1.08231,-1.25713,-1.7294,-2.35105,-0.377688,-0.0428926,-1.09575,0.453202,0.522472,-1.18711,0.757498,1.61719
0.52956,-1.45559,-0.380896,-0.988795,0.644584,0.775757,0.0895956,-2.10287,0.382044,-0.199375,0.615049,0.980391,-0.992978,0.211321,2.95488,-1.04089,-1.42264,-0.517153,-0.0337991,-0.376442,-1.5187,-0.968434,0.287806,0.216849,-2.4489,0.343051,-0.38347,-3.96981,0.671004,0.0401875
0.571182,-2.40637,-1.36189,0.109781,0.278193,0.47863,0.270735,-0.723365,0.0275431,-0.131272,-0.208541,1.30928,-0.609687,-1.30809,0.929915,-1.84855,-0.0996459,-3.36697,-1.99661,-0.909922,-1.02225,-0.999736,-0.851708,0.754658,-0.689538,0.558419,0.349539,0.0505044,0.631093,0.80888
0.845481,-0.60512,-0.577506,-0.355448,0.562438,0.201423,0.894654,0.0853403,-0.0380844,-0.0147219,-0.295426,0.0786446,-0.199252,-0.186858,0.476031,-0.928736,-0.431193,-0.744949,-1.11991,0.401524,-0.353411,-1.6,0.36251,1.40732,0.0567281,-0.455276,0.190274,-0.414598,0.121663,0.323622
1.03172,-0.435247,-0.555145,0.345473,1.20455,0.0732941,0.663052,-0.577261,-0.491054,1.0531,-0.00624759,1.1575,-0.253551,-0.0952169,0.511831,-0.664072,-0.410561,-0.188405,-0.980357,0.564162,-0.125459,-0.926529,0.12911,1.06312,-0.478898,-0.537419,0.515971,-0.535101,0.150764,0.252566
0.363458,-0.953969,-1.60849,0.91955,1.52014,0.574836,-0.565721,-2.40492,0.721057,-0.789865,0.138428,0.278186,-1.84012,-1.48786,2.91869,-0.955688,-3.15719,-3.07438,0.268453,0.950814,-1.30396,-2.13055,-0.886909,0.187431,-0.0945281,-0.0248931,-0.498879,-1.96326,1.87314,0.661724
0.881509,-0.365855,-1.009,-1.25262,1.5068,1.7323,-0.764938,-0.15382,-1.03414,-0.816993,0.539309,-0.279401,-0.368736,-0.472456,1.88044,-0.754081,-1.27209,-1.15107,-1.39516,-0.981697,0.445722,-0.469129,0.760433,1.72847,-0.361869,-0.198053,0.452807,-1.40292,0.989458,0.800933
-0.215985,-2.40768,-0.843278,1.16498,0.491035,1.6395,-0.387279,-2.54697,-0.470653,0.87603,0.735507,2.29448,-1.55718,0.372699,3.21466,-4.5677,-1.56069,-0.224375,-1.12716,-0.271019,-1.63382,-2.98004,-2.43136,1.59212,0.410349,0.0358425,-1.60533,-3.0506,0.851654,0.038
0.930983,-0.365597,-0.348184,0.490163,0.603862,2.15978,-0.146655,-3.67765,1.90989,0.467241,0.9081,1.9794,0.135233,-0.88121,2.62804,-2.86085,-1.9149,-2.86795,0.171637,-2.62573,-1.23747,-1.9055,-0.0473565,0.982695,0.503531,1.66392,-1.92944,-2.58953,1.20338,0.0508592
1.13455,-0.594939,-0.386685,0.0854489,0.832815,-0.132807,0.120245,-1.14068,-0.324803,0.639209,-1.1377,0.817224,0.253841,0.287089,1.48306,-0.964323,-0.873419,-0.503023,-0.602995,0.730058,-0.278122,-1.01146,-0.0829201,1.59349,-0.838108,-0.717037,0.0837664,-0.46052,1.05777,-0.156456
0.182413,-0.203583,-0.480955,0.0068284,0.93179,0.323116,0.0974029,-0.0926242,-0.341941,-0.071813,-0.00843966,-0.0197478,-0.19292,-0.290323,0.260802,-0.57239,-0.345414,-0.435287,-0.616513,-0.253118,-0.520935,-0.31332,0.376174,0.502118,-0.586363,0.157962,-0.0865033,-0.345659,-0.281474,0.201186
-0.17524,-0.479207,-0.643858,0.0697491,1.05094,0.0547343,0.492942,-0.784258,-0.39003,-0.341485,0.593846,0.712833,-0.470893,-0.106712,0.666454,-0.905042,-0.726453,-0.0331571,-1.52598,-0.363398,-0.157771,-0.692585,0.493048,0.851749,-0.724642,0.479078,-0.0677065,-0.631941,0.0800602,1.07581
0.733058,-0.798262,-0.981673,-0.016387,1.08314,0.254251,0.688491,-0.297399,-0.438534,0.853473,-0.343898,0.0535471,-0.531051,-0.542105,0.843411,-1.24032,-0.8466,-0.627156,-0.654533,0.506852,0.351589,0.150401,0.321293,1.35889,0.333731,-1.06504,-0.093455,-0.928831,0.374304,-0.1819
-0.157556,-1.61014,-1.13916,0.391579,1.61492,0.570676,-0.455412,-0.679316,-0.218932,-0.088842,0.0323688,0.947869,-1.44534,-0.40971,2.50217,-1.59962,-2.75085,-2.32141,-0.318053,0.517217,-1.19985,-1.45852,-0.392074,0.478189,-0.328967,-0.593501,-0.744358,-1.32994,1.65564,0.751302
2.338,-2.29713,-1.71691,-1.73329,1.09351,1.8706,-0.516364,-1.23535,-0.581423,0.0314504,-0.426803,-0.659439,0.855691,-0.193215,2.39877,-1.71807,-2.56545,-1.64986,-1.44392,0.333884,-1.38654,-1.39602,-0.370932,-0.0763093,-0.802834,0.0433086,0.20426,-2.43172,0.288568,2.41993
0.974003,-0.465131,-0.457882,-0.901415,0.0686713,-0.683554,0.397572,-0.473107,-0.151936,0.211904,-0.938528,0.403123,-0.603584,0.284565,0.739563,-1.63091,-1.75317,-0.0553636,-1.88561,0.0976677,0.0809733,-2.03556,-0.470004,2.70082,-1.61272,-0.456101,0.825994,-0.84572,0.138237,-0.149612
