0.631397,-0.276408,-0.750584,0.103294,0.728644,0.176846,0.127508,-0.547062,-0.156773,1.15076,-0.167789,0.914066,-0.303173,-0.522625,1.43683,-1.22712,-0.280848,-0.832786,-0.433391,-0.116611,-0.526134,-0.989853,-0.446718,0.904477,0.093848,-0.484613,-0.127516,-0.513753,0.393289,-0.254413
0.375601,-0.144244,-1.3184,-0.392553,0.726109,0.413416,0.65304,-0.315412,-0.528014,0.614401,0.186006,0.00344076,-0.0667331,-1.24786,0.625725,-1.09972,-0.770064,-0.991505,-1.13279,-0.494298,-0.95091,-1.20416,0.181319,0.879933,-0.428907,-0.12886,0.185327,-1.19011,0.530026,0.653566
1.05905,-0.683164,-1.64531,-1.24164,2.05438,-0.443495,-1.35378,0.916777,-1.31242,0.852047,-1.0196,-0.33243,0.566951,0.881955,0.566907,-2.87832,-3.18364,1.03636,-0.540167,-1.15642,-0.431499,-0.429491,-0.35808,3.50333,0.228367,0.16829,0.508324,-0.968474,-0.330151,1.48679
0.32718,0.107511,-0.987966,0.0480274,1.29177,0.200926,0.319184,0.240097,-0.55897,0.458225,0.0749718,-0.175816,-0.155072,-0.363533,0.377322,-0.441841,-1.46342,0.0105342,-1.12049,-0.0146854,-0.710128,-0.425519,1.56338,1.10646,-0.650214,-0.344663,0.196773,-0.0622889,0.156817,0.132802
1.23728,-1.24266,-0.537635,0.382382,0.989785,0.167752,0.99226,-0.518003,-0.159593,1.31566,0.032277,0.340436,-0.647548,0.230863,0.287894,-1.38674,-0.371364,-0.518906,-2.10456,0.472388,0.413261,-2.14522,0.681686,0.778805,0.391067,-0.450811,-0.50262,-1.12184,1.49485,0.582812
0.517718,-2.5225,-0.998639,-1.25718,1.26283,0.30473,-0.299758,0.309489,-0.144415,0.822635,0.123269,1.31887,-0.711967,-1.56929,1.35822,-3.06405,-0.166242,0.531236,-0.322433,0.683329,-0.293632,-1.21505,1.65697,1.36105,0.223955,-0.519276,-1.31659,-0.912358,0.031781,0.32597
0.469475,-1.18982,-0.40047,-0.132201,-0.30636,0.414698,0.852113,-0.270547,-0.414809,-0.501407,0.832339,-0.481727,-0.0486846,-0.362907,0.985287,-1.52586,-1.192,-1.47625,-0.501153,-0.328111,-1.14221,-1.92072,0.653166,0.919518,-0.541824,0.52439,-0.24467,-0.339242,-0.432921,0.432727
0.506419,-0.73022,-1.28045,0.846163,1.03208,0.315439,-0.000834262,0.560127,-0.616898,0.0794958,-0.803672,-0.0597722,0.490335,0.550735,0.56635,-0.896051,-1.83624,-0.0689802,-0.4459,-0.629427,-0.669973,-0.88228,0.248847,1.8089,-1.1552,0.0752413,0.368706,-0.0884833,-0.469302,0.634609
1.17008,-0.932074,-1.55303,-1.456,0.112513,2.60148,-1.3538,0.37385,-0.408399,-0.125442,-0.362644,1.32399,0.0865096,-0.160837,2.81192,-3.04471,-2.62912,-1.0584,0.108391,-0.0244414,-0.426716,-0.79424,-0.475008,0.603541,-0.350086,0.538672,-0.717086,-2.69473,-0.452899,2.41035
0.389817,-0.511435,-0.496547,0.499542,0.0580988,-0.165982,-0.101986,-0.474289,0.230788,0.715727,-0.729528,0.241094,-0.160351,0.111258,0.64096,-0.969358,-1.04966,-0.65202,-1.23669,-0.34209,-0.442829,-0.387495,-0.66787,0.779387,-0.73105,-0.154528,0.163921,-0.267828,-0.114439,0.188762
